Id,OptionType,Strike,Spot,TimeToExpiry,RiskfreeRate,MarketFearIndex,BuySellRatio,OptionPrice
325,Put,60,84.42787934,1.979719913,3.5567806,7.234324568,2.962594408,0.906304952
326,Call,70,112.6580092,1.819766273,2.2874188,50.54523009,1.576958396,43.37284083
327,Put,70,111.0512137,1.479224191,5.9962177,98.45863221,1.088960518,4.881218799
328,Call,110,130.5951178,0.695450195,2.5718753,92.23174888,2.945713201,36.21523304
329,Call,100,141.124634,1.280513986,3.1403631,2.918688044,0.337885903,39.50370721
330,Put,60,144.7196397,1.154938199,2.8108991,58.98069624,3.315445296,1.496227204
331,Call,120,54.20963851,0.45199266,4.8093842,76.13006745,0.459782613,0.00000111
332,Put,120,50.71076511,0.773106083,4.8749862,48.71990468,0.54060928,66.726405
333,Put,140,62.67629088,0.569607125,5.2718346,8.330522761,1.630339042,75.03629118
334,Call,90,127.7545427,0.573398233,2.8362403,43.46473855,3.228293812,39.5680583
335,Call,110,52.12851897,1.30625112,5.461721,84.34151782,1.077756698,0.279680654
336,Call,140,59.77954233,0.615144853,5.2707952,61.04158717,1.375741615,0.008760458
337,Put,70,148.9305008,1.419210856,4.0472755,77.80054836,3.02359346,4.042084387
338,Call,70,124.6883836,1.256370304,2.3565783,83.68601911,2.069903999,56.75637673
339,Call,80,129.6461952,1.44004481,4.8932687,45.22446945,2.660792645,48.65140032
340,Call,130,121.8140618,0.578285405,5.7676844,2.6107628,3.587201155,3.894776286
341,Call,110,126.44439,1.014227659,2.0872834,10.23714853,1.544463097,17.66598734
342,Call,100,125.1509516,1.10660515,2.948902,93.19424016,1.717730377,36.41027059
343,Put,50,115.2560676,1.741048267,3.1363669,41.63542774,2.069493716,0.477189098
344,Call,70,97.88196388,0.661716867,2.9104515,87.46535957,3.038999112,32.60375101
345,Call,130,130.5574697,0.957357065,4.8507631,47.95039323,3.720597662,23.50427404
346,Put,90,132.0555915,0.475306982,5.4730607,75.31120512,0.48314537,0.049340202
347,Call,150,93.22907476,0.498042645,3.8198522,96.65556593,0.439924762,0.02872513
348,Call,120,69.1721446,1.674064792,4.8547073,31.21458593,1.128223114,0.267279417
349,Put,70,112.4729571,1.361389455,5.5816672,33.80346632,1.001641511,0.155044368
350,Put,80,113.0162535,0.957712083,3.8918632,22.31620899,0.28548607,0.0000225
351,Call,150,132.3816755,1.43388025,5.8382693,43.02535362,0.51925046,4.520023061
352,Call,90,86.1149262,1.361854502,3.70248,86.99984867,3.463431946,24.78333992
353,Put,60,107.989386,1.366175826,5.5292782,68.88512655,2.153911729,2.149308193
354,Call,150,52.54095444,0.371554983,5.9477071,28.14950435,0.345454823,4.38E-67
355,Call,50,87.94023782,1.066171333,2.3369938,45.36178846,0.420380795,37.00668713
356,Call,110,98.44087396,1.22081485,3.5669409,95.77132028,2.584644354,19.37041733
357,Call,110,118.9197018,0.998432604,4.3211545,29.25415136,3.310125043,20.00059562
358,Call,130,61.48362955,1.733011721,4.3681143,46.82265095,1.807546997,0.463227314
359,Call,120,134.3940754,1.478347705,3.0232507,2.544844531,2.213627963,17.21278981
360,Put,100,132.3251624,0.976947846,4.9664732,3.174382434,2.372555057,0.391943087
361,Call,60,99.20099228,0.686394894,3.6545639,7.774646981,3.5607808,38.2457085
362,Put,80,123.7281128,0.572333172,5.3057818,44.73596206,3.934116445,1.778316897
363,Call,140,55.98942996,0.830010552,3.5670812,61.32499502,0.922522639,0.000949525
364,Call,50,117.5272706,1.875984129,4.6178771,84.89089935,1.103861517,62.38039702
365,Put,140,92.61135982,0.615086209,4.9467014,36.85222568,1.179031596,46.09955123
366,Put,70,103.4844986,1.902106589,4.0547887,4.519421367,0.684286218,0.007291874
367,Put,90,100.3283723,1.970001253,5.6309998,2.977526865,2.312283479,3.86996412
368,Call,140,144.6270203,0.715244288,2.0935537,23.50732237,3.597345047,18.48512892
369,Put,130,111.0409147,0.958104298,4.5942961,33.26622137,0.389627088,18.79826217
370,Call,50,64.44673032,0.531013485,4.3714733,62.44727662,3.033404394,17.24448035
371,Call,120,146.702529,1.673681491,4.7027437,61.39286203,3.092843807,47.80404883
372,Put,50,67.38487947,0.578826928,2.8947952,79.77314167,1.20090528,1.076944858
373,Call,120,106.9774166,1.101537215,3.3538979,11.23040032,0.965378325,2.094054641
374,Call,120,81.00177554,0.544509841,3.7799673,50.01272277,1.458496142,0.302074743
375,Call,140,118.1961692,1.760200906,2.0532822,99.51103072,1.296848279,22.52884031
376,Put,80,127.3608073,0.953847343,2.6387108,36.84112273,1.821644838,0.424762692
377,Put,100,149.1585974,1.585825771,2.8542996,78.2907354,1.785850735,8.534450259
378,Put,140,133.1070169,1.665138404,3.5753182,18.30991751,0.571699695,11.19417577
379,Put,60,146.1170957,1.595504749,3.4919946,94.10762172,0.43590115,0.025234854
380,Put,150,108.085697,0.547942836,4.7401713,35.99271293,0.851137215,40.8960385
381,Put,120,113.5386187,0.832570048,5.5881734,41.76819923,2.510781589,16.67091889
382,Call,60,149.51379,0.837438057,3.0733297,34.16598598,2.24700315,87.24431967
383,Call,70,65.4811428,1.751590942,5.5138922,28.70582069,2.016543155,6.838744389
384,Call,120,133.555274,0.88351688,2.6814309,96.67852266,3.119952702,37.68561294
385,Call,50,125.3562737,1.6395133,4.5055855,52.8524918,1.549111884,70.14605513
386,Put,130,83.5042686,1.28444524,2.1358368,95.6502339,3.538587683,62.42515494
387,Put,80,108.3943777,1.587308071,4.2666019,65.70014115,1.551808917,6.907023594
388,Call,100,101.3735764,0.586267185,4.6148226,40.82801275,1.298596591,8.956279469
389,Put,50,67.70781419,1.49048237,4.03407,3.683002206,0.908711493,0.040663586
390,Call,130,63.95466844,1.186634726,4.7264933,12.12238964,1.149996534,0.0000493
391,Call,120,112.0230294,1.777195414,3.3737114,90.80652311,0.852094007,16.13452575
392,Call,120,59.48456931,0.504524395,2.1021412,22.11345829,3.65912248,0.011654022
393,Call,50,67.2381685,1.495079955,2.7800651,43.0684659,3.71852297,22.1847534
394,Call,100,60.42665769,0.582835554,4.9361242,51.48463425,1.806245061,0.167383232
395,Call,130,96.91539117,1.390852498,4.9675578,73.45530179,2.47014965,11.12054469
396,Put,110,86.50132208,1.632837918,3.9380355,26.73920657,2.826306674,28.47798119
397,Put,60,124.358409,0.338456607,4.1510125,91.19832807,1.310253931,0.00874088
398,Call,100,134.9039827,1.565296,5.7748048,20.76607978,3.907578886,36.73151959
399,Put,90,145.4689025,0.535513074,4.7871247,90.85693305,3.010109837,4.052811488
400,Put,120,71.89486193,1.567435879,4.1036925,53.13298005,1.936445483,47.41823059
401,Put,90,135.9776698,0.924491779,4.8770037,70.98073244,0.986883736,1.382456672
402,Put,50,141.3423091,1.544833303,5.8673417,66.20722521,1.141132037,0.090003359
403,Call,140,78.7615542,1.232707451,3.5377092,35.47488079,1.980895745,0.329924516
404,Call,120,69.01698542,0.713021863,2.3529751,98.39311562,3.169964016,4.695680596
405,Call,60,89.38392072,0.797023064,5.9713293,63.50102099,1.143686752,28.49900559
406,Call,50,77.47131048,0.781492935,4.9596445,34.38341167,3.370735693,27.2651003
407,Put,120,145.7667435,0.640137902,3.242726,99.56887339,1.315785839,7.995500706
408,Put,130,117.8275106,1.570630572,3.2510854,13.2137912,3.262860551,22.24803025
409,Call,70,73.23794424,1.90932189,5.0500355,77.44354237,3.660297097,22.57327901
410,Put,70,137.7435574,0.347839441,3.8712465,16.97993523,2.643002587,0.00000809
411,Call,130,109.5768919,0.627756069,3.5844143,79.01255186,3.172467986,14.67089439
412,Put,90,103.2225138,0.336804003,3.4713009,17.02789867,3.983388249,1.768572443
413,Call,70,83.29872709,0.931045275,2.7344981,41.18238045,2.719752615,18.61965107
414,Call,50,89.58415467,0.511440722,3.7947132,80.58198479,3.808457743,40.27763989
415,Put,60,130.1823174,0.829418905,4.8971029,96.44366125,1.867620108,1.320603321
416,Call,90,116.0751183,1.715393865,5.0879276,3.961176722,3.588237305,27.06445857
417,Put,150,123.6913923,1.016963858,3.3729441,40.91869266,0.300114638,25.90141931
418,Call,60,112.7805064,1.39489904,4.0974718,25.09410951,1.668829002,49.89575675
419,Put,130,87.80304953,0.913735725,2.1799212,77.89994721,0.668850488,41.8966204
420,Call,150,104.6766022,1.039318816,3.4965845,9.415043052,0.780992843,0.009344229
421,Call,140,59.0064281,0.319869817,3.0635726,28.57163098,2.73590167,0.00000256
422,Put,100,80.86529687,0.521128782,4.1341872,23.68651624,2.178375631,19.56033243
423,Put,120,124.4822343,1.383755715,5.3587633,63.69787115,1.840889933,19.04138882
424,Put,120,52.40147617,1.560730278,3.280137,75.92710497,1.136932871,64.68700804
425,Call,130,139.1905145,1.289614073,2.4754866,76.61130545,1.664680681,27.31881858
426,Call,80,100.7678678,1.794589458,4.4251431,10.35291114,2.193958153,21.93595979
427,Put,110,54.31377076,0.535244937,3.4237104,14.11919226,3.553907346,54.67527518
428,Call,110,139.8048294,1.386121046,2.6446934,96.41810609,3.715453096,56.86910126
429,Call,80,138.9636903,0.3746374,5.0437479,37.51374827,3.542248752,57.93587709
430,Call,90,73.64138971,0.6642309,2.6112442,9.203890656,2.917049233,0.742827151
431,Put,100,132.914143,1.379161937,2.3837898,38.17518519,2.499214178,7.044019374
432,Put,90,92.41755638,0.527954186,4.9088982,30.3814202,1.492468463,5.240784254
433,Call,140,97.34481565,0.598354945,5.6409014,45.92963057,0.86484195,0.074657486
434,Call,80,54.67393361,0.336969049,2.6824746,17.63080349,1.865068781,0.004156889
435,Call,70,138.7363216,1.925779967,2.122932,71.42730722,3.558505332,73.87445574
436,Call,50,59.69001522,1.639626451,3.7507732,61.59634424,2.671496816,16.61991543
437,Call,130,130.589374,1.72378376,2.9582874,47.10097225,3.351303549,26.28524794
438,Call,140,89.20925541,0.644938792,2.3988148,8.902958015,0.383436287,3.79E-11
439,Call,120,109.8574148,1.823498505,2.0848778,94.84341399,1.025787147,18.23220298
440,Put,90,146.1751534,1.586985504,4.9916481,26.76139789,1.427898291,0.542439549
441,Put,80,104.7995,1.386354092,3.0449102,72.95619943,1.008365327,4.193607684
442,Call,150,132.5964526,1.992223722,4.98874,1.210399346,0.960637342,2.318922752
443,Call,120,118.0086773,1.368551218,5.9530413,63.99293837,1.276437136,14.70932353
444,Put,140,128.1115059,1.109835903,4.4783867,29.56932206,0.254587273,12.93240592
445,Put,140,76.18155211,1.04891735,5.7193943,77.35691065,3.566798139,64.67008099
446,Call,100,74.27468852,1.482277025,4.9080232,95.17067046,1.285785345,7.847815751
447,Call,140,84.97505387,1.992129337,5.0522175,67.71695644,3.087747671,11.55212924
448,Call,80,64.72976648,1.394308415,2.6495987,22.73950029,3.024245703,4.516293601
449,Put,140,141.9245221,1.6263931,2.5630157,3.647739026,3.847759878,12.53820617
450,Put,80,86.88094306,0.76986296,3.7936263,72.83764542,2.915216974,12.02217425
451,Call,80,88.69101344,1.344043677,4.8496763,46.84858237,3.840887875,22.02713492
452,Put,120,56.92564332,0.39281169,3.3959357,7.531935182,0.269306817,62.23855498
453,Call,150,95.6716414,0.586363426,3.3918941,80.79019239,0.896166445,0.389904779
454,Call,60,110.0265863,0.615029362,2.5950628,40.4928832,3.681141068,49.7676523
455,Call,120,92.96920111,1.092500754,3.7720466,20.16211874,0.927334475,0.319336064
456,Call,140,77.07699076,1.389239747,2.6343818,90.68085761,1.316080412,3.373979486
457,Call,50,55.27562841,1.566783624,5.2771675,51.41265647,2.562632678,13.23830655
458,Put,60,121.0805396,0.741680125,3.0259802,19.82412622,3.238025095,0.012765216
459,Put,120,113.9135227,0.706629317,3.5634292,52.73239272,2.69945188,18.48572131
460,Call,150,80.67439199,1.665276151,5.29154,38.78033683,0.540597298,0.010467882
461,Put,50,107.8446502,0.881115933,3.0212588,12.38299336,1.132670481,0.00000011
462,Call,140,132.7741741,0.706456189,3.1902887,13.85615872,1.273198728,3.501185585
463,Call,80,109.7521115,1.567699543,5.4990267,84.13286347,2.11657152,39.54835069
464,Put,120,96.98284724,1.791864744,4.9018482,94.68307791,0.273799221,24.07251299
465,Put,120,96.6963353,0.783306815,4.3815965,67.32570944,3.306811642,33.50068899
466,Put,140,92.6840366,1.22515728,2.2780983,60.42761944,2.474084779,51.09820495
467,Put,130,118.2673059,1.971258267,2.9168775,57.51070422,3.244690668,34.48694431
468,Call,90,144.3401006,1.117941874,2.1973548,72.21284217,0.934297966,54.69412489
469,Call,60,120.982499,1.867003747,3.6280159,63.56321066,0.647017072,57.19697429
470,Put,50,71.62206687,0.764459695,2.5934903,70.77416131,0.700386531,0.215228991
471,Call,80,105.1280221,1.300090712,2.686588,62.71429278,2.020207042,31.93043256
472,Put,140,51.28970715,0.704185715,2.184685,38.62945157,0.657239729,87.35599657
473,Call,50,121.7764487,1.095472126,2.6964886,2.478463068,1.406564691,69.68723287
474,Put,90,80.40192611,0.301066305,3.4485629,97.30197902,2.036207808,15.50556226
475,Call,90,99.44027411,1.326774454,2.666297,88.7501864,3.82627763,35.58244389
476,Put,110,85.07684152,0.519861277,5.7623113,35.14535124,1.351876307,24.4959513
477,Put,90,72.32553032,0.590114446,4.9436896,89.72344446,3.177370406,26.05973974
478,Put,140,137.5060732,0.915281494,5.9201517,12.78393883,0.413063266,5.353160591
479,Call,140,50.57765578,1.383352152,5.6269134,16.72128934,2.429612655,0.000348673
480,Call,150,54.90502856,1.267948337,3.3152412,80.51491005,1.377783878,0.162597036
481,Call,50,124.9112702,1.609043874,2.8450312,15.58063129,3.720157172,71.61906023
482,Call,50,103.2716078,1.810025468,4.6761703,13.0376258,1.06715531,48.94857556
483,Call,80,108.0428937,1.034742645,3.3073738,34.69472562,1.548119912,28.74540212
484,Call,80,110.7884244,0.893812918,3.9478021,5.887223175,3.877630845,30.44427898
485,Put,60,106.8869924,1.951441916,4.2154407,83.91533146,2.042684805,4.994311618
486,Put,120,92.6403395,0.374504051,3.6028315,20.79359594,3.417599773,27.56557134
487,Call,130,63.10206033,1.251351302,4.5999514,68.49488594,2.008931896,0.979469522
488,Put,70,99.85238064,0.460030334,5.0471729,87.71829692,3.446371724,4.893879142
489,Put,80,146.2457663,0.691508552,4.585432,68.41874473,1.098987725,0.138179405
490,Put,140,69.59397982,0.431661647,2.1098815,40.79403904,3.789027283,69.84091233
491,Call,60,55.3533593,0.82696337,5.386192,4.097433318,1.21113416,0.962524121
492,Put,90,114.5819985,1.846634412,2.7935931,88.21212854,1.651389409,13.50100157
493,Put,50,115.7569129,1.339775238,5.7806667,29.58852403,1.579632448,0.001849285
494,Call,140,67.22199226,1.213618408,3.7618461,26.46343538,3.514822689,0.210542032
495,Put,140,55.90015585,0.345422851,4.0903527,32.67663237,3.421271226,82.91996301
496,Call,120,82.8730951,1.824462239,2.069274,52.94397282,3.997952755,10.26711386
497,Put,150,83.6425843,0.305701102,4.3252433,63.4537349,0.714166918,65.48588068
498,Put,70,89.98788372,1.593791287,3.4577677,37.80617277,0.317431502,0.172903114
499,Call,140,53.1064702,1.637312064,2.1793523,98.17973135,1.929622648,2.459270951
500,Call,50,108.5143737,1.113612155,4.7376676,61.44538793,2.970145141,56.23887938
501,Put,120,114.3114521,1.872616993,5.0124529,37.39449926,3.99183809,26.79333427
502,Call,70,57.49149469,0.45356382,2.8729657,4.419645423,2.100185224,0.150358636
503,Put,80,96.49553693,1.406098909,2.975026,78.61014026,1.388320036,10.23622905
504,Call,120,109.7310227,0.936259183,5.1410494,23.94513229,2.727954096,7.733153818
505,Put,50,118.3229259,0.362381119,5.915249,76.68563953,1.964050173,0.001446831
506,Put,70,82.06756526,1.351390177,3.6595105,82.03363385,2.882603841,13.6648327
507,Call,110,64.84329801,1.142455917,4.2659573,0.028588996,1.208892057,0.0000205
508,Call,120,56.17355859,1.050184801,4.2919485,32.80669464,3.702513586,0.205699184
509,Call,70,70.54145217,1.265849853,2.9046987,49.83002731,0.894454309,6.968578461
510,Call,150,92.26892283,0.988098915,5.4495526,38.60636367,2.106486667,1.19573931
511,Put,50,126.1729342,1.513297593,2.7978239,77.41173868,2.035007607,1.033087498
512,Call,120,61.08866275,1.704408645,4.8305971,48.94942588,0.477547921,0.001737225
513,Call,90,112.9052037,1.314195693,3.8411611,6.710527684,3.115463421,24.19796601
514,Call,80,128.1030902,1.746040052,4.4631364,19.49876745,1.975141198,45.02302732
515,Call,100,136.58788,0.867623936,2.5070244,41.55294729,2.164303672,38.61527169
516,Call,60,93.54803665,0.405262131,3.7975893,72.63042139,3.043497065,34.38834911
517,Put,90,139.6525925,0.892895281,5.3429484,60.93936259,1.276888622,0.749129428
518,Call,140,135.5555096,0.79550489,2.0622763,97.43418679,2.894502795,27.70433676
519,Call,120,54.39391787,0.539567099,5.1284709,20.11582251,3.380648083,0.001257769
520,Put,110,149.9215945,1.001729514,4.0264857,1.988559947,0.66993479,0.001413109
521,Put,110,117.8272554,0.466776007,2.9861723,9.233887999,0.581718342,0.541677434
522,Call,70,128.981053,1.978849675,2.3962976,24.39816062,3.097399768,58.10031257
523,Call,120,110.9825887,0.591588324,2.7925528,42.51898807,1.296365885,5.459568357
524,Call,50,68.47387849,1.446345714,3.3377561,48.36303606,3.123432375,22.67587386
525,Call,110,103.7146503,0.323259496,3.4405986,73.77716474,1.058302971,4.845222559
526,Put,120,115.0698239,1.780918853,4.940591,80.4175548,2.210366068,33.09554182
527,Call,60,61.76196807,1.593536977,2.9466972,2.78285995,2.272681595,5.768101209
528,Put,150,117.8067903,1.845181433,5.4336783,16.41251342,1.537462982,32.39594408
529,Call,100,61.64531135,1.816114718,5.6442101,1.295622955,3.804859637,0.188522037
530,Call,150,61.43769919,0.447006829,4.0477232,23.3144028,1.953418205,7.04E-08
531,Call,80,128.3945854,1.388081109,5.9051116,50.5227054,1.753165666,46.06937389
532,Put,150,132.3329581,1.396858258,3.0628676,53.81839549,1.033462222,26.85605466
533,Call,130,141.4552801,1.990330942,3.6429372,94.80676696,1.409442733,40.47847215
534,Put,120,111.1055726,1.528114019,5.5153521,75.38543106,3.505223836,36.9376152
535,Call,140,145.0135672,0.758921835,4.9638568,22.98094134,2.988087811,15.29458718
536,Call,50,104.5723466,0.314176616,4.5703592,15.40510916,2.798905112,53.79434133
537,Put,140,98.28310926,0.314700764,2.8863876,20.00489649,0.260622372,41.33967186
538,Call,120,93.88381887,1.99668046,3.2478484,46.99681261,0.920825024,3.436952504
539,Put,110,122.785414,0.762391786,5.8991076,44.53764632,0.557946715,2.624797119
540,Call,140,52.64072396,1.569588168,4.027363,47.49224639,3.129478903,0.367439948
541,Call,120,61.06903401,1.727014407,3.237984,56.23706727,0.782651648,0.093038544
542,Call,110,115.3972995,1.132836938,2.9894105,39.30435411,2.338488398,18.75339469
543,Put,80,58.85264815,0.486435694,2.7348416,55.6488577,3.99151056,23.28298951
544,Put,110,76.01176822,0.9831005,2.8550866,70.58175178,2.156919136,36.70242345
545,Put,110,125.9867981,1.639821543,2.5048906,86.69775011,3.617107911,33.84865754
546,Put,150,79.25928081,0.32302499,3.1750358,48.8935686,2.291060111,70.03193507
547,Put,100,105.0728101,0.51469137,4.3456971,9.419585159,2.491623952,3.371396591
